PC:uinteger:hex, cycle.CPU:uinteger, Inst exec count:uinteger
0x00001863,0,0
0x00001864,0,0
0x00001865,0,0
0x00001866,0,0
0x00001867,0,0
0x00001868,0,0
0x00001869,0,0
0x0000186a,0,0
0x0000186b,0,0
0x0000186c,0,0
0x0000186d,0,0
0x0000186e,0,0
0x0000186f,0,0
0x00001870,0,0
0x00001871,0,0
0x00001872,0,0
0x00001873,2,2
0x00001874,2,2
0x00001875,2,2
0x00001876,2,2
0x00001877,2,2
0x00001878,2,2
0x00001879,2,2
0x0000187a,0,0
0x0000187b,0,0
0x0000187c,0,0
0x0000187d,0,0
0x0000187e,0,0
0x0000187f,0,0
0x00001880,0,0
0x00001881,0,0
0x00001882,0,0
0x00001883,0,0
0x00001884,0,0
0x00001885,0,0
0x00001886,0,0
0x00001887,0,0
0x00001888,0,0
0x00001889,0,0
0x0000188a,0,0
0x0000188b,0,0
0x0000188c,0,0
0x0000188d,0,0
0x0000188e,0,0
0x0000188f,0,0
0x00001890,0,0
0x00001891,0,0
0x00001892,0,0
0x00001893,0,0
0x00001894,0,0
0x00001895,0,0
0x00001896,0,0
0x00001897,0,0
0x00001898,0,0
0x00001899,0,0
0x0000189a,0,0
0x0000189b,0,0
0x0000189c,0,0
0x0000189d,0,0
0x0000189e,0,0
0x0000189f,0,0
0x000018a0,0,0
0x000018a1,0,0
0x000018a2,0,0
0x000018a3,0,0
0x000018a4,0,0
0x000018a5,0,0
0x000018a6,0,0
0x000018a7,0,0
0x000018a8,0,0
0x000018a9,0,0
0x000018aa,0,0
0x000018ab,0,0
0x000018ac,0,0
0x000018ad,0,0
0x000018ae,0,0
0x000018af,0,0
0x000018b0,0,0
0x000018b1,0,0
0x000018b2,0,0
0x000018b3,0,0
0x000018b4,0,0
0x000018b5,0,0
0x000018b6,0,0
0x000018b7,0,0
0x000018b8,0,0
0x000018b9,0,0
0x000018ba,0,0
0x000018bb,0,0
0x000018bc,0,0
0x000018bd,0,0
0x000018be,0,0
0x000018bf,0,0
0x000018c0,0,0
0x000018c1,0,0
0x000018c2,0,0
0x000018c3,0,0
0x000018c4,0,0
0x000018c5,0,0
0x000018c6,0,0
0x000018c7,0,0
0x000018c8,0,0
0x000018c9,0,0
0x000018ca,0,0
0x000018cb,0,0
0x000018cc,2,2
0x000018cd,2,2
0x000018ce,2,2
0x000018cf,2,2
0x000018d0,2,2
0x000018d1,2,2
0x000018d2,2,2
0x000018d3,2,2
0x000018d4,2,2
0x000018d5,2,2
0x000018d6,2,2
0x000018d7,2,2
0x000018d8,0,0
0x000018d9,0,0
0x000018da,0,0
0x000018db,0,0
0x000018dc,0,0
0x000018dd,0,0
0x000018de,0,0
0x000018df,2,2
0x000018e0,2,2
0x000018e1,2,2
0x000018e2,2,2
0x000018e3,0,0
0x000018e4,2,2
0x000018e5,2,2
0x000018e6,2,2
0x000018e7,2,2
0x000018e8,2,2
0x000018e9,2,2
0x000018ea,2,2
0x000018eb,2,2
0x000018ec,0,0
0x000018ed,2,2
0x000018ee,2,2
0x000018ef,2,2
0x000018f0,2,2
0x000018f1,1,1
0x000018f2,1,1
0x000018f3,1,1
0x000018f4,1,1
0x000018f5,0,0
0x000018f6,0,0
0x000018f7,0,0
0x000018f8,0,0
0x000018f9,0,0
0x000018fa,0,0
0x000018fb,0,0
0x000018fc,0,0
0x000018fd,1,1
0x000018fe,1,1
0x000018ff,1,1
0x00001900,0,0
0x00001901,1,1
0x00001902,1,1
0x00001903,1,1
0x00001904,1,1
0x00001905,1,1
0x00001906,0,0
0x00001907,0,0
0x00001908,1,1
0x00001909,1,1
0x0000190a,1,1
0x0000190b,1,1
0x0000190c,1,1
0x0000190d,0,0
0x0000190e,0,0
0x0000190f,0,0
0x00001910,0,0
0x00001911,0,0
0x00001912,0,0
0x00001913,0,0
0x00001914,0,0
0x00001915,0,0
0x00001916,0,0
0x00001917,0,0
0x00001918,0,0
0x00001919,0,0
0x0000191a,0,0
0x0000191b,0,0
0x0000191c,0,0
0x0000191d,0,0
0x0000191e,0,0
0x0000191f,0,0
0x00001920,0,0
0x00001921,0,0
0x00001922,0,0
0x00001923,0,0
0x00001924,0,0
0x00001925,0,0
0x00001926,0,0
0x00001927,0,0
0x00001928,0,0
0x00001929,0,0
0x0000192a,0,0
0x0000192b,0,0
0x0000192c,0,0
0x0000192d,0,0
0x0000192e,0,0
0x0000192f,0,0
0x00001930,0,0
0x00001931,0,0
0x00001932,0,0
0x00001933,0,0
0x00001934,0,0
0x00001935,0,0
0x00001936,0,0
0x00001937,0,0
0x00001938,0,0
0x00001939,0,0
0x0000193a,0,0
0x0000193b,0,0
0x0000193c,0,0
0x0000193d,0,0
0x0000193e,0,0
0x0000193f,0,0
0x00001940,0,0
0x00001941,0,0
0x00001942,0,0
0x00001943,0,0
0x00001944,0,0
0x00001945,0,0
0x00001946,0,0
0x00001947,0,0
0x00001948,0,0
0x00001949,0,0
0x0000194a,0,0
0x0000194b,0,0
0x0000194c,0,0
0x0000194d,0,0
0x0000194e,0,0
0x0000194f,0,0
0x00001950,0,0
0x00001951,0,0
0x00001952,0,0
0x00001953,0,0
0x00001954,0,0
0x00001955,0,0
0x00001956,0,0
0x00001957,0,0
0x00001958,0,0
0x00001959,0,0
0x0000195a,0,0
0x0000195b,0,0
0x0000195c,0,0
0x0000195d,0,0
0x0000195e,0,0
0x0000195f,0,0
0x00001960,0,0
0x00001961,0,0
0x00001962,0,0
0x00001963,0,0
0x00001964,0,0
0x00001965,0,0
0x00001966,0,0
0x00001967,0,0
0x00001968,0,0
0x00001969,0,0
0x0000196a,0,0
0x0000196b,0,0
0x0000196c,0,0
0x0000196d,0,0
0x0000196e,0,0
0x0000196f,0,0
0x00001970,0,0
0x00001971,0,0
0x00001972,0,0
0x00001973,0,0
0x00001974,0,0
0x00001975,0,0
0x00001976,0,0
0x00001977,0,0
0x00001978,0,0
0x00001979,0,0
0x0000197a,0,0
0x0000197b,0,0
0x0000197c,0,0
0x0000197d,0,0
0x0000197e,0,0
0x0000197f,0,0
0x00001980,0,0
0x00001981,0,0
0x00001982,0,0
0x00001983,0,0
0x00001984,0,0
0x00001985,0,0
0x00001986,0,0
0x00001987,0,0
0x00001988,0,0
0x00001989,0,0
0x0000198a,0,0
0x0000198b,0,0
0x0000198c,0,0
0x0000198d,0,0
0x0000198e,0,0
0x0000198f,0,0
0x00001990,0,0
0x00001991,0,0
0x00001992,0,0
0x00001993,0,0
0x00001994,0,0
0x00001995,0,0
0x00001996,0,0
0x00001997,0,0
0x00001998,0,0
0x00001999,0,0
0x0000199a,0,0
0x0000199b,0,0
0x0000199c,0,0
0x0000199d,0,0
0x0000199e,0,0
0x0000199f,0,0
0x000019a0,0,0
0x000019a1,0,0
0x000019a2,0,0
0x000019a3,0,0
0x000019a4,0,0
0x000019a5,0,0
0x000019a6,0,0
0x000019a7,0,0
0x000019a8,0,0
0x000019a9,0,0
0x000019aa,0,0
0x000019ab,0,0
0x000019ac,0,0
0x000019ad,0,0
0x000019ae,0,0
0x000019af,0,0
0x000019b0,0,0
0x000019b1,0,0
0x000019b2,0,0
0x000019b3,0,0
0x000019b4,0,0
0x000019b5,0,0
0x000019b6,0,0
0x000019b7,0,0
0x000019b8,0,0
0x000019b9,0,0
0x000019ba,0,0
0x000019bb,0,0
0x000019bc,0,0
0x000019bd,1,1
0x000019be,1,1
0x000019bf,1,1
0x000019c0,1,1
0x000019c1,1,1
0x000019c2,1,1
0x000019c3,1,1
0x000019c4,1,1
0x000019c5,1,1
0x000019c6,0,0
0x000019c7,0,0
0x000019c8,0,0
0x000019c9,0,0
0x000019ca,0,0
0x000019cb,0,0
0x000019cc,0,0
0x000019cd,0,0
0x000019ce,0,0
0x000019cf,1,1
0x000019d0,1,1
0x000019d1,1,1
0x000019d2,1,1
0x000019d3,1,1
0x000019d4,1,1
0x000019d5,0,0
0x000019d6,0,0
0x000019d7,0,0
0x000019d8,0,0
0x000019d9,0,0
0x000019da,0,0
0x000019db,0,0
0x000019dc,0,0
0x000019dd,0,0
0x000019de,0,0
0x000019df,0,0
0x000019e0,0,0
0x000019e1,0,0
0x000019e2,0,0
0x000019e3,0,0
0x000019e4,0,0
0x000019e5,0,0
0x000019e6,0,0
0x000019e7,0,0
0x000019e8,0,0
0x000019e9,0,0
0x000019ea,0,0
0x000019eb,0,0
0x000019ec,0,0
0x000019ed,0,0
0x000019ee,0,0
0x000019ef,0,0
0x000019f0,0,0
0x000019f1,0,0
0x000019f2,1,1
0x000019f3,1,1
0x000019f4,1,1
0x000019f5,1,1
0x000019f6,1,1
0x000019f7,1,1
0x000019f8,1,1
0x000019f9,1,1
0x000019fa,1,1
0x000019fb,1,1
0x000019fc,1,1
0x000019fd,1,1
0x000019fe,1,1
0x000019ff,1,1
0x00001a00,1,1
0x00001a01,1,1
0x00001a02,1,1
0x00001a03,1,1
0x00001a04,1,1
0x00001a05,1,1
0x00001a06,1,1
0x00001a07,1,1
0x00001a08,2,2
0x00001a09,2,2
0x00001a0a,2,2
0x00001a0b,2,2
0x00001a0c,2,2
0x00001a0d,0,0
0x00001a0e,0,0
0x00001a0f,0,0
0x00001a10,0,0
0x00001a11,0,0
0x00001a12,2,2
0x00001a13,2,2
0x00001a14,2,2
0x00001a15,2,2
0x00001a16,2,2
0x00001a17,2,2
0x00001a18,2,2
0x00001a19,2,2
0x00001a1a,2,2
0x00001a1b,1,1
0x00001a1c,0,0
0x00001a1d,0,0
0x00001a1e,0,0
0x00001a1f,0,0
0x00001a20,0,0
0x00001a21,0,0
0x00001a22,0,0
0x00001a23,0,0
0x00001a24,0,0
0x00001a25,0,0
0x00001a26,0,0
0x00001a27,0,0
0x00001a28,0,0
0x00001a29,0,0
0x00001a2a,0,0
0x00001a2b,0,0
0x00001a2c,0,0
0x00001a2d,0,0
0x00001a2e,0,0
0x00001a2f,0,0
0x00001a30,0,0
0x00001a31,0,0
0x00001a32,0,0
0x00001a33,0,0
0x00001a34,0,0
0x00001a35,0,0
0x00001a36,0,0
0x00001a37,0,0
0x00001a38,0,0
0x00001a39,0,0
0x00001a3a,0,0
0x00001a3b,0,0
0x00001a3c,0,0
0x00001a3d,0,0
0x00001a3e,0,0
0x00001a3f,0,0
0x00001a40,0,0
0x00001a41,0,0
0x00001a42,0,0
0x00001a43,0,0
0x00001a44,0,0
0x00001a45,0,0
0x00001a46,0,0
0x00001a47,0,0
0x00001a48,0,0
0x00001a49,0,0
0x00001a4a,0,0
0x00001a4b,0,0
0x00001a4c,0,0
0x00001a4d,0,0
0x00001a4e,0,0
0x00001a4f,0,0
0x00001a50,0,0
0x00001a51,0,0
0x00001a52,0,0
0x00001a53,0,0
0x00001a54,0,0
0x00001a55,0,0
0x00001a56,0,0
0x00001a57,0,0
0x00001a58,0,0
0x00001a59,0,0
0x00001a5a,0,0
0x00001a5b,0,0
0x00001a5c,0,0
0x00001a5d,0,0
0x00001a5e,0,0
0x00001a5f,0,0
0x00001a60,0,0
0x00001a61,0,0
0x00001a62,0,0
0x00001a63,0,0
0x00001a64,0,0
0x00001a65,0,0
0x00001a66,0,0
0x00001a67,0,0
0x00001a68,0,0
0x00001a69,0,0
0x00001a6a,0,0
0x00001a6b,0,0
0x00001a6c,0,0
0x00001a6d,0,0
0x00001a6e,0,0
0x00001a6f,0,0
0x00001a70,0,0
0x00001a71,0,0
0x00001a72,0,0
0x00001a73,0,0
0x00001a74,0,0
0x00001a75,0,0
0x00001a76,0,0
0x00001a77,0,0
0x00001a78,0,0
0x00001a79,0,0
0x00001a7a,0,0
0x00001a7b,0,0
0x00001a7c,0,0
0x00001a7d,0,0
0x00001a7e,0,0
0x00001a7f,0,0
0x00001a80,0,0
0x00001a81,0,0
0x00001a82,0,0
0x00001a83,0,0
0x00001a84,0,0
0x00001a85,0,0
0x00001a86,0,0
0x00001a87,0,0
0x00001a88,0,0
0x00001a89,0,0
0x00001a8a,0,0
0x00001a8b,0,0
0x00001a8c,0,0
0x00001a8d,0,0
0x00001a8e,0,0
0x00001a8f,0,0
0x00001a90,0,0
0x00001a91,0,0
0x00001a92,0,0
0x00001a93,0,0
0x00001a94,0,0
0x00001a95,0,0
0x00001a96,0,0
0x00001a97,0,0
0x00001a98,0,0
0x00001a99,0,0
0x00001a9a,0,0
0x00001a9b,0,0
0x00001a9c,0,0
0x00001a9d,0,0
0x00001a9e,0,0
0x00001a9f,0,0
0x00001aa0,0,0
0x00001aa1,0,0
0x00001aa2,0,0
0x00001aa3,0,0
0x00001aa4,0,0
0x00001aa5,0,0
0x00001aa6,0,0
0x00001aa7,0,0
0x00001aa8,0,0
0x00001aa9,0,0
0x00001aaa,0,0
0x00001aab,0,0
0x00001aac,0,0
0x00001aad,0,0
0x00001aae,0,0
0x00001aaf,0,0
0x00001ab0,2,2
0x00001ab1,2,2
0x00001ab2,2,2
0x00001ab3,2,2
0x00001ab4,2,2
0x00001ab5,2,2
0x00001ab6,1,1
0x00001ab7,1,1
0x00001ab8,2,2
0x00001ab9,2,2
0x00001aba,0,0
0x00001abb,0,0
0x00001abc,0,0
0x00001abd,0,0
0x00001abe,0,0
0x00001abf,0,0
0x00001ac0,0,0
0x00001ac1,0,0
0x00001ac2,0,0
0x00001ac3,0,0
0x00001ac4,0,0
0x00001ac5,0,0
0x00001ac6,1,1
0x00001ac7,1,1
0x00001ac8,1,1
0x00001ac9,1,1
0x00001aca,1,1
0x00001acb,1,1
0x00001acc,1,1
0x00001acd,1,1
0x00001ace,1,1
0x00001acf,1,1
0x00001ad0,1,1
0x00001ad1,1,1
0x00001ad2,1,1
0x00001ad3,1,1
0x00001ad4,1,1
0x00001ad5,1,1
0x00001ad6,1,1
0x00001ad7,0,0
0x00001ad8,0,0
0x00001ad9,0,0
0x00001ada,0,0
0x00001adb,0,0
0x00001adc,0,0
0x00001add,0,0
0x00001ade,0,0
0x00001adf,0,0
0x00001ae0,0,0
0x00001ae1,0,0
0x00001ae2,0,0
0x00001ae3,0,0
0x00001ae4,0,0
0x00001ae5,0,0
0x00001ae6,0,0
0x00001ae7,0,0
0x00001ae8,0,0
0x00001ae9,0,0
0x00001aea,0,0
0x00001aeb,0,0
0x00001aec,0,0
0x00001aed,0,0
0x00001aee,0,0
0x00001aef,0,0
0x00001af0,0,0
0x00001af1,0,0
0x00001af2,0,0
0x00001af3,0,0
0x00001af4,0,0
0x00001af5,0,0
0x00001af6,0,0
0x00001af7,0,0
0x00001af8,0,0
0x00001af9,0,0
0x00001afa,0,0
0x00001afb,0,0
0x00001afc,0,0
0x00001afd,0,0
0x00001afe,0,0
0x00001aff,0,0
0x00001b00,0,0
0x00001b01,0,0
0x00001b02,0,0
0x00001b03,0,0
0x00001b04,0,0
0x00001b05,0,0
0x00001b06,0,0
0x00001b07,0,0
0x00001b08,0,0
0x00001b09,0,0
0x00001b0a,0,0
0x00001b0b,0,0
0x00001b0c,0,0
0x00001b0d,0,0
0x00001b0e,0,0
0x00001b0f,0,0
0x00001b10,0,0
0x00001b11,0,0
0x00001b12,0,0
0x00001b13,0,0
0x00001b14,0,0
0x00001b15,0,0
0x00001b16,0,0
0x00001b17,0,0
0x00001b18,0,0
0x00001b19,0,0
0x00001b1a,0,0
0x00001b1b,0,0
0x00001b1c,0,0
0x00001b1d,0,0
0x00001b1e,0,0
0x00001b1f,0,0
0x00001b20,0,0
0x00001b21,0,0
0x00001b22,0,0
0x00001b23,0,0
0x00001b24,0,0
0x00001b25,0,0
0x00001b26,0,0
0x00001b27,0,0
0x00001b28,0,0
0x00001b29,0,0
0x00001b2a,0,0
0x00001b2b,0,0
0x00001b2c,0,0
0x00001b2d,0,0
0x00001b2e,0,0
0x00001b2f,0,0
0x00001b30,0,0
0x00001b31,0,0
0x00001b32,0,0
0x00001b33,0,0
0x00001b34,0,0
0x00001b35,0,0
0x00001b36,0,0
0x00001b37,0,0
0x00001b38,0,0
0x00001b39,0,0
0x00001b3a,0,0
0x00001b3b,0,0
0x00001b3c,0,0
0x00001b3d,0,0
0x00001b3e,0,0
0x00001b3f,0,0
0x00001b40,0,0
0x00001b41,0,0
0x00001b42,0,0
0x00001b43,0,0
0x00001b44,0,0
0x00001b45,0,0
0x00001b46,0,0
0x00001b47,0,0
0x00001b48,0,0
0x00001b49,0,0
0x00001b4a,0,0
0x00001b4b,0,0
0x00001b4c,0,0
0x00001b4d,0,0
0x00001b4e,0,0
0x00001b4f,0,0
0x00001b50,0,0
0x00001b51,0,0
0x00001b52,0,0
0x00001b53,0,0
0x00001b54,0,0
0x00001b55,0,0
0x00001b56,0,0
0x00001b57,0,0
0x00001b58,0,0
0x00001b59,0,0
0x00001b5a,0,0
0x00001b5b,0,0
0x00001b5c,0,0
0x00001b5d,0,0
0x00001b5e,0,0
0x00001b5f,0,0
0x00001b60,0,0
0x00001b61,0,0
0x00001b62,0,0
0x00001b63,0,0
0x00001b64,0,0
0x00001b65,0,0
0x00001b66,0,0
0x00001b67,0,0
0x00001b68,0,0
0x00001b69,0,0
0x00001b6a,0,0
0x00001b6b,0,0
0x00001b6c,0,0
0x00001b6d,0,0
0x00001b6e,0,0
0x00001b6f,0,0
0x00001b70,0,0
0x00001b71,0,0
0x00001b72,0,0
0x00001b73,0,0
0x00001b74,0,0
0x00001b75,0,0
0x00001b76,0,0
0x00001b77,0,0
